id,sender,subject,content,category,is_relevant,timestamp
754,newsletter@empresa.com,Liquidação de fim de estoque,"Olá!

Liquidação de fim de estoque

Válido até 2025-08-03.

Compre agora!",promocional,0,2025-07-03T16:01:43.627801
755,joao@hotmail.com,Parabéns pelo novo emprego! - Feedback sobre apresentação,"Oi!

Tudo bem? parabéns pelo novo emprego!

Me avisa se pode!

Abraços,
Valentina",pessoal,1,2025-07-01T01:28:03.352984
756,cliente@cliente.com,Reunião de projeto amanhã às 14h,"Olá,

Espero que esteja bem. Gostaria de discutir sobre reunião de projeto amanhã às 14h.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Sr. Mateus Melo",importante,1,2025-06-21T08:40:43.625693
757,maria@gmail.com,Que tal um almoço amanhã?,"Oi!

Tudo bem? que tal um almoço amanhã?

Me avisa se pode!

Abraços,
Brayan",pessoal,1,2025-06-18T14:32:54.789140
758,ofertas@marketplace.com,50% OFF em todos os produtos!,"🎉 50% OFF em todos os produtos! 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-25T10:35:25.512073
759,premio@sorteio.com,PARABÉNS! Você ganhou R$ 10.000!,"Você foi SELECIONADO!

PARABÉNS! Você ganhou R$ 10.000!

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-29T11:27:32.962886
760,cliente@cliente.com,Contrato para revisão urgente,"Prezado(a),

Segue em anexo os documentos relacionados a contrato para revisão urgente.

Qualquer dúvida, estou à disposição.

Cordialmente,
Luiz Miguel Vieira",importante,1,2025-06-13T00:39:51.731508
761,joao@hotmail.com,Lembrete: consulta médica,"Oi!

Tudo bem? lembrete: consulta médica

Me avisa se pode!

Abraços,
Guilherme",pessoal,1,2025-06-16T03:24:22.262341
762,projeto@empresa.com,Feedback sobre apresentação - Reunião de família no domingo,"Olá,

Espero que esteja bem. Gostaria de discutir sobre feedback sobre apresentação.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Bella Mendonça",importante,1,2025-06-29T05:50:09.643616
763,newsletter@empresa.com,Promoção relâmpago - Apenas hoje,"Olá!

Promoção relâmpago - Apenas hoje

Válido até 2025-08-01.

Compre agora!",promocional,0,2025-06-18T09:52:39.566656
764,naoresponda@spam.com,Você foi selecionado para um prêmio,"PARABÉNS!!!

Você foi selecionado para um prêmio

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-18T14:45:59.324128
765,naoresponda@spam.com,PARABÉNS! Você ganhou R$ 10.000!,"🚨 URGENTE 🚨

PARABÉNS! Você ganhou R$ 10.000!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-09T10:13:20.052140
766,gerente@empresa.com,Revisão de código necessária,"Bom dia,

Precisamos alinhar alguns pontos sobre revisão de código necessária.

Podemos conversar hoje?

Abraços,
Dra. Vitória da Rocha",importante,1,2025-06-27T18:53:42.924302
767,maria@gmail.com,Fotos das férias em família,"Olá querido(a),

Lembrete: fotos das férias em família

Nos vemos em breve!

Com carinho,
Luiz Henrique",pessoal,1,2025-06-17T18:20:13.202511
768,promocoes@loja.com,Cupom de desconto exclusivo,"🎉 Cupom de desconto exclusivo 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-20T21:33:19.529508
769,ofertas@marketplace.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-18T21:52:27.483321
770,promocoes@loja.com,Promoção relâmpago - Apenas hoje,"Olá!

Promoção relâmpago - Apenas hoje

Válido até 2025-07-11.

Compre agora!",promocional,0,2025-07-07T18:37:15.192544
771,ofertas@marketplace.com,Black Friday chegou - Até 70% de desconto,"🎉 Black Friday chegou - Até 70% de desconto 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-11T07:40:01.160605
772,naoresponda@spam.com,Oferta GRÁTIS por tempo limitado,"🚨 URGENTE 🚨

Oferta GRÁTIS por tempo limitado

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-04T21:02:49.199686
773,ana@yahoo.com,Reunião de família no domingo,"Olá querido(a),

Lembrete: reunião de família no domingo

Nos vemos em breve!

Com carinho,
Maria Liz",pessoal,1,2025-06-27T01:48:51.473136
774,promocoes@loja.com,50% OFF em todos os produtos!,"Promoção especial para você!

50% OFF em todos os produtos!

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-14T14:20:04.869663
775,ana@yahoo.com,Convite para aniversário no sábado,"Olá querido(a),

Lembrete: convite para aniversário no sábado

Nos vemos em breve!

Com carinho,
Eduarda",pessoal,1,2025-06-10T13:27:51.622876
776,rh@empresa.com,Reunião de projeto amanhã às 14h - Que tal um almoço amanhã?,"Bom dia,

Precisamos alinhar alguns pontos sobre reunião de projeto amanhã às 14h.

Podemos conversar hoje?

Abraços,
Clara Gomes",importante,1,2025-06-28T05:11:23.446960
777,naoresponda@spam.com,Sorteio de iPhone - Você foi sorteado!,"🚨 URGENTE 🚨

Sorteio de iPhone - Você foi sorteado!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-27T02:14:22.876086
778,premio@sorteio.com,Ganhe dinheiro trabalhando em casa - Cashback de 20% em compras,"PARABÉNS!!!

Ganhe dinheiro trabalhando em casa

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-24T07:41:29.685053
779,gerente@empresa.com,Reunião de projeto amanhã às 14h,"Bom dia,

Precisamos alinhar alguns pontos sobre reunião de projeto amanhã às 14h.

Podemos conversar hoje?

Abraços,
Raquel Abreu",importante,1,2025-07-07T20:09:19.684978
780,ofertas@marketplace.com,Cashback de 20% em compras,"Promoção especial para você!

Cashback de 20% em compras

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-18T10:40:03.248078
781,promocoes@loja.com,Cashback de 20% em compras,"Promoção especial para você!

Cashback de 20% em compras

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-22T17:51:13.892540
782,cliente@cliente.com,Deadline do projeto movido,"Bom dia,

Precisamos alinhar alguns pontos sobre deadline do projeto movido.

Podemos conversar hoje?

Abraços,
Antony Silveira",importante,1,2025-06-21T03:18:22.949851
783,newsletter@empresa.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-14T19:31:23.886222
784,ana@yahoo.com,Que tal um almoço amanhã?,"Oi!

Que tal um almoço amanhã?

Espero sua resposta!

Beijos,
Isabela",pessoal,1,2025-06-26T06:35:32.338686
785,ana@yahoo.com,Fotos das férias em família,"Oi!

Tudo bem? fotos das férias em família

Me avisa se pode!

Abraços,
Ana Liz",pessoal,1,2025-06-18T01:17:58.226611
786,gerente@empresa.com,Revisão de código necessária,"Prezado(a),

Segue em anexo os documentos relacionados a revisão de código necessária.

Qualquer dúvida, estou à disposição.

Cordialmente,
Pedro Henrique Jesus",importante,1,2025-06-15T10:39:15.311284
787,promocoes@loja.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-07-02T21:03:45.416213
788,rh@empresa.com,Feedback sobre apresentação,"Olá,

Espero que esteja bem. Gostaria de discutir sobre feedback sobre apresentação.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Nathan Sampaio",importante,1,2025-06-18T10:29:21.708814
789,projeto@empresa.com,Reunião de projeto amanhã às 14h,"Prezado(a),

Segue em anexo os documentos relacionados a reunião de projeto amanhã às 14h.

Qualquer dúvida, estou à disposição.

Cordialmente,
Ágatha Mendonça",importante,1,2025-07-03T22:34:05.201393
790,promocoes@loja.com,Cashback de 20% em compras,"🎉 Cashback de 20% em compras 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-22T07:59:32.284176
791,ganhe@dinheiro.com,Clique aqui para receber seu prêmio,"🚨 URGENTE 🚨

Clique aqui para receber seu prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-07T14:49:05.941509
792,newsletter@empresa.com,Cupom de desconto exclusivo,"Promoção especial para você!

Cupom de desconto exclusivo

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-11T16:53:48.438311
793,premio@sorteio.com,Oferta GRÁTIS por tempo limitado,"Você foi SELECIONADO!

Oferta GRÁTIS por tempo limitado

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-07-07T17:33:42.477074
794,newsletter@empresa.com,Cupom de desconto exclusivo - Clique aqui para receber seu prêmio,"🎉 Cupom de desconto exclusivo 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-26T18:59:44.279858
795,ofertas@marketplace.com,Cashback de 20% em compras,"Olá!

Cashback de 20% em compras

Válido até 2025-07-20.

Compre agora!",promocional,0,2025-06-14T21:03:30.829664
796,ganhe@dinheiro.com,Sorteio de iPhone - Você foi sorteado!,"Você foi SELECIONADO!

Sorteio de iPhone - Você foi sorteado!

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-30T15:45:55.260397
797,ofertas@marketplace.com,50% OFF em todos os produtos!,"Olá!

50% OFF em todos os produtos!

Válido até 2025-08-05.

Compre agora!",promocional,0,2025-07-01T03:51:12.551111
798,rh@empresa.com,Proposta comercial - Prazo até sexta - Cashback de 20% em compras,"Olá,

Espero que esteja bem. Gostaria de discutir sobre proposta comercial - prazo até sexta.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Enzo Gabriel Guerra",importante,1,2025-06-20T15:23:34.443124
799,rh@empresa.com,Aprovação de orçamento,"Prezado(a),

Segue em anexo os documentos relacionados a aprovação de orçamento.

Qualquer dúvida, estou à disposição.

Cordialmente,
Antony Rezende",importante,1,2025-06-10T11:53:59.071848
800,promocoes@loja.com,Oferta especial para você,"Olá!

Oferta especial para você

Válido até 2025-07-21.

Compre agora!",promocional,0,2025-07-03T18:07:16.114994
801,ofertas@marketplace.com,Cashback de 20% em compras,"🎉 Cashback de 20% em compras 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-13T13:19:18.733539
802,ganhe@dinheiro.com,Sorteio de iPhone - Você foi sorteado!,"PARABÉNS!!!

Sorteio de iPhone - Você foi sorteado!

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-17T05:10:36.189770
803,rh@empresa.com,Contrato para revisão urgente - Lembrete: consulta médica,"Bom dia,

Precisamos alinhar alguns pontos sobre contrato para revisão urgente.

Podemos conversar hoje?

Abraços,
Matteo Silveira",importante,1,2025-06-19T06:19:35.604336
804,ganhe@dinheiro.com,Clique aqui para receber seu prêmio,"PARABÉNS!!!

Clique aqui para receber seu prêmio

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-29T09:34:33.773666
805,premio@sorteio.com,Ganhe dinheiro trabalhando em casa,"PARABÉNS!!!

Ganhe dinheiro trabalhando em casa

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-09T09:38:13.429698
806,ofertas@marketplace.com,Black Friday chegou - Até 70% de desconto - 50% OFF em todos os produtos!,"Olá!

Black Friday chegou - Até 70% de desconto

Válido até 2025-07-28.

Compre agora!",promocional,0,2025-06-15T19:59:46.850849
807,projeto@empresa.com,Revisão de código necessária - Black Friday chegou - Até 70% de desconto,"Olá,

Espero que esteja bem. Gostaria de discutir sobre revisão de código necessária.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Eloah Cavalcante",importante,1,2025-06-25T12:15:01.194944
808,ganhe@dinheiro.com,Sorteio de iPhone - Você foi sorteado!,"🚨 URGENTE 🚨

Sorteio de iPhone - Você foi sorteado!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-13T07:37:16.000774
809,ganhe@dinheiro.com,PARABÉNS! Você ganhou R$ 10.000!,"🚨 URGENTE 🚨

PARABÉNS! Você ganhou R$ 10.000!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-12T03:53:02.953352
810,rh@empresa.com,Proposta comercial - Prazo até sexta,"Prezado(a),

Segue em anexo os documentos relacionados a proposta comercial - prazo até sexta.

Qualquer dúvida, estou à disposição.

Cordialmente,
Alana Viana",importante,1,2025-06-29T23:48:56.404922
811,ganhe@dinheiro.com,Clique aqui para receber seu prêmio,"PARABÉNS!!!

Clique aqui para receber seu prêmio

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-14T02:56:34.754683
812,rh@empresa.com,Cliente solicitou alterações,"Olá,

Espero que esteja bem. Gostaria de discutir sobre cliente solicitou alterações.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Lorena Ramos",importante,1,2025-06-21T08:19:23.679530
813,ofertas@marketplace.com,50% OFF em todos os produtos!,"Olá!

50% OFF em todos os produtos!

Válido até 2025-07-16.

Compre agora!",promocional,0,2025-07-04T14:03:10.860098
814,premio@sorteio.com,Oferta GRÁTIS por tempo limitado,"PARABÉNS!!!

Oferta GRÁTIS por tempo limitado

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-17T01:02:52.431747
815,ganhe@dinheiro.com,Ganhe dinheiro trabalhando em casa,"🚨 URGENTE 🚨

Ganhe dinheiro trabalhando em casa

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-16T07:57:04.350884
816,gerente@empresa.com,Contrato para revisão urgente,"Bom dia,

Precisamos alinhar alguns pontos sobre contrato para revisão urgente.

Podemos conversar hoje?

Abraços,
Esther Leão",importante,1,2025-06-16T19:19:29.856841
817,joao@hotmail.com,Parabéns pelo novo emprego!,"Olá querido(a),

Lembrete: parabéns pelo novo emprego!

Nos vemos em breve!

Com carinho,
Valentim",pessoal,1,2025-06-18T20:15:24.817190
818,premio@sorteio.com,Ganhe dinheiro trabalhando em casa,"🚨 URGENTE 🚨

Ganhe dinheiro trabalhando em casa

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-16T22:11:37.844743
819,promocoes@loja.com,Oferta especial para você - 50% OFF em todos os produtos!,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-30T12:01:32.369114
820,joao@hotmail.com,Fotos das férias em família,"Olá querido(a),

Lembrete: fotos das férias em família

Nos vemos em breve!

Com carinho,
Matteo",pessoal,1,2025-06-30T10:04:49.332897
821,naoresponda@spam.com,Clique aqui para receber seu prêmio - Feedback sobre apresentação,"🚨 URGENTE 🚨

Clique aqui para receber seu prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-04T00:27:05.790329
822,promocoes@loja.com,Liquidação de fim de estoque - Reunião de família no domingo,"Olá!

Liquidação de fim de estoque

Válido até 2025-07-28.

Compre agora!",promocional,0,2025-06-26T05:11:39.533275
823,premio@sorteio.com,Ganhe dinheiro trabalhando em casa,"🚨 URGENTE 🚨

Ganhe dinheiro trabalhando em casa

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-23T01:06:08.391630
824,ganhe@dinheiro.com,Clique aqui para receber seu prêmio,"Você foi SELECIONADO!

Clique aqui para receber seu prêmio

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-19T04:50:37.340991
825,newsletter@empresa.com,50% OFF em todos os produtos!,"Promoção especial para você!

50% OFF em todos os produtos!

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-09T10:52:52.641925
826,ganhe@dinheiro.com,PARABÉNS! Você ganhou R$ 10.000!,"🚨 URGENTE 🚨

PARABÉNS! Você ganhou R$ 10.000!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-03T07:27:21.627952
827,premio@sorteio.com,Clique aqui para receber seu prêmio,"🚨 URGENTE 🚨

Clique aqui para receber seu prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-13T16:09:23.854397
828,rh@empresa.com,Revisão de código necessária,"Bom dia,

Precisamos alinhar alguns pontos sobre revisão de código necessária.

Podemos conversar hoje?

Abraços,
Joana Fogaça",importante,1,2025-07-03T17:30:12.600624
829,naoresponda@spam.com,PARABÉNS! Você ganhou R$ 10.000!,"Você foi SELECIONADO!

PARABÉNS! Você ganhou R$ 10.000!

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-21T15:47:47.165435
830,cliente@cliente.com,Revisão de código necessária,"Olá,

Espero que esteja bem. Gostaria de discutir sobre revisão de código necessária.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Ana Carolina Castro",importante,1,2025-06-11T04:10:01.518094
831,projeto@empresa.com,Revisão de código necessária,"Prezado(a),

Segue em anexo os documentos relacionados a revisão de código necessária.

Qualquer dúvida, estou à disposição.

Cordialmente,
Kamilly Borges",importante,1,2025-07-05T09:56:57.261596
832,premio@sorteio.com,Você foi selecionado para um prêmio,"🚨 URGENTE 🚨

Você foi selecionado para um prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-19T11:18:48.575917
833,maria@gmail.com,Reunião de família no domingo,"Oi!

Tudo bem? reunião de família no domingo

Me avisa se pode!

Abraços,
Daniel",pessoal,1,2025-06-30T18:01:54.880879
834,ofertas@marketplace.com,Liquidação de fim de estoque,"Olá!

Liquidação de fim de estoque

Válido até 2025-07-27.

Compre agora!",promocional,0,2025-07-02T12:11:26.223657
835,cliente@cliente.com,Revisão de código necessária,"Olá,

Espero que esteja bem. Gostaria de discutir sobre revisão de código necessária.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Isaac Moura",importante,1,2025-07-04T09:32:32.261757
836,promocoes@loja.com,Cashback de 20% em compras,"Promoção especial para você!

Cashback de 20% em compras

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-29T03:47:25.132189
837,gerente@empresa.com,Reunião de projeto amanhã às 14h,"Bom dia,

Precisamos alinhar alguns pontos sobre reunião de projeto amanhã às 14h.

Podemos conversar hoje?

Abraços,
Enzo Vasconcelos",importante,1,2025-06-18T15:50:26.147679
838,projeto@empresa.com,Contrato para revisão urgente,"Prezado(a),

Segue em anexo os documentos relacionados a contrato para revisão urgente.

Qualquer dúvida, estou à disposição.

Cordialmente,
Levi Ferreira",importante,1,2025-06-18T18:27:29.471133
839,ganhe@dinheiro.com,Você foi selecionado para um prêmio,"PARABÉNS!!!

Você foi selecionado para um prêmio

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-07-08T18:32:31.197500
840,promocoes@loja.com,Black Friday chegou - Até 70% de desconto,"Promoção especial para você!

Black Friday chegou - Até 70% de desconto

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-29T06:22:14.744858
841,newsletter@empresa.com,Promoção relâmpago - Apenas hoje,"Promoção especial para você!

Promoção relâmpago - Apenas hoje

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-14T23:42:02.240212
842,promocoes@loja.com,Cashback de 20% em compras - Reunião de projeto amanhã às 14h,"Olá!

Cashback de 20% em compras

Válido até 2025-07-21.

Compre agora!",promocional,0,2025-06-29T03:31:44.375425
843,gerente@empresa.com,Contrato para revisão urgente,"Olá,

Espero que esteja bem. Gostaria de discutir sobre contrato para revisão urgente.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Stella Casa Grande",importante,1,2025-07-06T04:36:54.748964
844,premio@sorteio.com,Oferta GRÁTIS por tempo limitado,"Você foi SELECIONADO!

Oferta GRÁTIS por tempo limitado

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-07-05T18:33:03.276031
845,projeto@empresa.com,Feedback sobre apresentação,"Prezado(a),

Segue em anexo os documentos relacionados a feedback sobre apresentação.

Qualquer dúvida, estou à disposição.

Cordialmente,
Heloísa Campos",importante,1,2025-07-02T15:09:09.688147
846,premio@sorteio.com,Você foi selecionado para um prêmio,"Você foi SELECIONADO!

Você foi selecionado para um prêmio

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-30T22:16:06.623785
847,ofertas@marketplace.com,Cupom de desconto exclusivo - Reunião de família no domingo,"Promoção especial para você!

Cupom de desconto exclusivo

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-07-09T00:47:27.288964
848,joao@hotmail.com,Reunião de família no domingo,"Oi!

Reunião de família no domingo

Espero sua resposta!

Beijos,
Olivia",pessoal,1,2025-06-18T14:16:20.386343
849,newsletter@empresa.com,Cupom de desconto exclusivo,"🎉 Cupom de desconto exclusivo 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-21T04:46:14.703113
850,gerente@empresa.com,Deadline do projeto movido,"Prezado(a),

Segue em anexo os documentos relacionados a deadline do projeto movido.

Qualquer dúvida, estou à disposição.

Cordialmente,
Isis Rezende",importante,1,2025-06-10T08:41:18.219698
851,naoresponda@spam.com,Oferta GRÁTIS por tempo limitado,"Você foi SELECIONADO!

Oferta GRÁTIS por tempo limitado

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-29T05:31:53.642917
852,ofertas@marketplace.com,Cashback de 20% em compras,"Promoção especial para você!

Cashback de 20% em compras

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-13T00:45:50.373619
853,ofertas@marketplace.com,Liquidação de fim de estoque,"Olá!

Liquidação de fim de estoque

Válido até 2025-07-25.

Compre agora!",promocional,0,2025-06-10T15:43:13.483535
854,cliente@cliente.com,Contrato para revisão urgente,"Olá,

Espero que esteja bem. Gostaria de discutir sobre contrato para revisão urgente.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Ana Julia Brito",importante,1,2025-07-01T12:19:03.975831
855,ofertas@marketplace.com,Promoção relâmpago - Apenas hoje,"🎉 Promoção relâmpago - Apenas hoje 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-07-07T02:04:14.258018
856,rh@empresa.com,Aprovação de orçamento,"Bom dia,

Precisamos alinhar alguns pontos sobre aprovação de orçamento.

Podemos conversar hoje?

Abraços,
Dante da Luz",importante,1,2025-06-14T18:29:39.902757
857,premio@sorteio.com,Sorteio de iPhone - Você foi sorteado!,"🚨 URGENTE 🚨

Sorteio de iPhone - Você foi sorteado!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-25T08:31:58.722447
858,rh@empresa.com,Contrato para revisão urgente,"Bom dia,

Precisamos alinhar alguns pontos sobre contrato para revisão urgente.

Podemos conversar hoje?

Abraços,
Luiz Henrique Azevedo",importante,1,2025-07-07T11:15:20.977912
859,newsletter@empresa.com,Cupom de desconto exclusivo,"Olá!

Cupom de desconto exclusivo

Válido até 2025-07-31.

Compre agora!",promocional,0,2025-06-09T16:54:04.213142
860,joao@hotmail.com,Convite para aniversário no sábado,"Olá querido(a),

Lembrete: convite para aniversário no sábado

Nos vemos em breve!

Com carinho,
Heitor",pessoal,1,2025-07-07T10:07:34.389589
861,newsletter@empresa.com,Cashback de 20% em compras - Convite para aniversário no sábado,"🎉 Cashback de 20% em compras 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-07-08T19:00:22.962706
862,ana@yahoo.com,Fotos das férias em família,"Olá querido(a),

Lembrete: fotos das férias em família

Nos vemos em breve!

Com carinho,
Antonella",pessoal,1,2025-06-24T16:51:52.060185
863,joao@hotmail.com,Fotos das férias em família - Revisão de código necessária,"Oi!

Fotos das férias em família

Espero sua resposta!

Beijos,
Luiz Felipe",pessoal,1,2025-06-28T11:18:58.300494
864,cliente@cliente.com,Aprovação de orçamento,"Olá,

Espero que esteja bem. Gostaria de discutir sobre aprovação de orçamento.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Beatriz Nascimento",importante,1,2025-06-20T03:54:51.086995
865,joao@hotmail.com,Parabéns pelo novo emprego!,"Olá querido(a),

Lembrete: parabéns pelo novo emprego!

Nos vemos em breve!

Com carinho,
João Felipe",pessoal,1,2025-06-10T13:23:49.417467
866,joao@hotmail.com,Que tal um almoço amanhã?,"Olá querido(a),

Lembrete: que tal um almoço amanhã?

Nos vemos em breve!

Com carinho,
Maria Vitória",pessoal,1,2025-07-03T22:04:03.663044
867,ganhe@dinheiro.com,Oferta GRÁTIS por tempo limitado,"Você foi SELECIONADO!

Oferta GRÁTIS por tempo limitado

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-19T01:38:57.886893
868,ana@yahoo.com,Lembrete: consulta médica,"Oi!

Lembrete: consulta médica

Espero sua resposta!

Beijos,
Amanda",pessoal,1,2025-06-29T16:28:52.931837
869,ofertas@marketplace.com,Cashback de 20% em compras,"🎉 Cashback de 20% em compras 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-16T00:12:12.979983
870,projeto@empresa.com,Aprovação de orçamento,"Bom dia,

Precisamos alinhar alguns pontos sobre aprovação de orçamento.

Podemos conversar hoje?

Abraços,
Bento Pires",importante,1,2025-07-06T02:00:46.082730
871,promocoes@loja.com,Promoção relâmpago - Apenas hoje,"Promoção especial para você!

Promoção relâmpago - Apenas hoje

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-13T01:03:06.581503
872,newsletter@empresa.com,Cupom de desconto exclusivo,"Olá!

Cupom de desconto exclusivo

Válido até 2025-08-05.

Compre agora!",promocional,0,2025-07-09T04:54:11.748585
873,newsletter@empresa.com,50% OFF em todos os produtos!,"🎉 50% OFF em todos os produtos! 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-28T13:03:53.063926
874,promocoes@loja.com,Black Friday chegou - Até 70% de desconto,"🎉 Black Friday chegou - Até 70% de desconto 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-14T10:16:30.829191
875,ofertas@marketplace.com,Black Friday chegou - Até 70% de desconto,"Olá!

Black Friday chegou - Até 70% de desconto

Válido até 2025-07-31.

Compre agora!",promocional,0,2025-07-04T12:53:50.273103
876,ana@yahoo.com,Convite para aniversário no sábado,"Oi!

Tudo bem? convite para aniversário no sábado

Me avisa se pode!

Abraços,
João",pessoal,1,2025-06-12T02:56:36.700759
877,ofertas@marketplace.com,Promoção relâmpago - Apenas hoje,"🎉 Promoção relâmpago - Apenas hoje 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-15T05:50:21.472307
878,gerente@empresa.com,Reunião de projeto amanhã às 14h,"Prezado(a),

Segue em anexo os documentos relacionados a reunião de projeto amanhã às 14h.

Qualquer dúvida, estou à disposição.

Cordialmente,
Anna Liz Ferreira",importante,1,2025-06-13T23:05:18.027943
879,naoresponda@spam.com,Ganhe dinheiro trabalhando em casa,"🚨 URGENTE 🚨

Ganhe dinheiro trabalhando em casa

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-29T04:42:59.294636
880,naoresponda@spam.com,Você foi selecionado para um prêmio,"🚨 URGENTE 🚨

Você foi selecionado para um prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-25T17:22:29.552325
881,newsletter@empresa.com,Cashback de 20% em compras,"🎉 Cashback de 20% em compras 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-24T23:04:40.808416
